"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label"
"3899","MN","Mongolia",4481.20866238287,1991,"MNG","East Asia & Pacific","Upper middle income","IBRD","Others","(MNG, 1991)"
"3900","MN","Mongolia",4983.76444045616,1990,"MNG","East Asia & Pacific","Upper middle income","IBRD","Others","(MNG, 1990)"
"3901","MO","Macao SAR, China",123965.286431892,2019,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2019)"
"3902","MO","Macao SAR, China",131908.154163198,2018,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2018)"
"3903","MO","Macao SAR, China",126918.226521718,2017,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2017)"
"3904","MO","Macao SAR, China",117335.587799768,2016,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2016)"
"3905","MO","Macao SAR, China",120294.895761936,2015,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2015)"
"3906","MO","Macao SAR, China",156514.133849784,2014,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2014)"
"3907","MO","Macao SAR, China",161938.749262015,2013,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2013)"
"3908","MO","Macao SAR, China",149070.677390841,2012,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2012)"
"3909","MO","Macao SAR, China",139736.925307745,2011,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2011)"
"3910","MO","Macao SAR, China",117537.959653532,2010,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2010)"
"3911","MO","Macao SAR, China",95939.3408220652,2009,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2009)"
"3912","MO","Macao SAR, China",96739.3276023371,2008,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2008)"
"3913","MO","Macao SAR, China",95553.4495203741,2007,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2007)"
"3914","MO","Macao SAR, China",85302.1564093091,2006,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2006)"
"3915","MO","Macao SAR, China",76985.0838189597,2005,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2005)"
"3916","MO","Macao SAR, China",72944.409423767,2004,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2004)"
"3917","MO","Macao SAR, China",58976.977847764,2003,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2003)"
"3918","MO","Macao SAR, China",54156.7780522293,2002,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2002)"
"3919","MO","Macao SAR, China",50944.5323185005,2001,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2001)"
"3920","MO","Macao SAR, China",50689.7304446766,2000,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 2000)"
"3921","MO","Macao SAR, China",49011.7132484486,1999,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1999)"
"3922","MO","Macao SAR, China",51270.2555292724,1998,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1998)"
"3923","MO","Macao SAR, China",54832.0499600516,1997,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1997)"
"3924","MO","Macao SAR, China",56101.0582810951,1996,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1996)"
"3925","MO","Macao SAR, China",57485.9021714326,1995,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1995)"
"3926","MO","Macao SAR, China",56787.6924367226,1994,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1994)"
"3927","MO","Macao SAR, China",55589.5333901811,1993,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1993)"
"3928","MO","Macao SAR, China",53998.9959580254,1992,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1992)"
"3929","MO","Macao SAR, China",48831.1992914707,1991,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1991)"
"3930","MO","Macao SAR, China",48452.8179912202,1990,"MAC","East Asia & Pacific","Low Income",NA,"Others","(MAC, 1990)"
"3931","MP","Northern Mariana Islands",NA,2019,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2019)"
"3932","MP","Northern Mariana Islands",NA,2018,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2018)"
"3933","MP","Northern Mariana Islands",NA,2017,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2017)"
"3934","MP","Northern Mariana Islands",NA,2016,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2016)"
"3935","MP","Northern Mariana Islands",NA,2015,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2015)"
"3936","MP","Northern Mariana Islands",NA,2014,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2014)"
"3937","MP","Northern Mariana Islands",NA,2013,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2013)"
"3938","MP","Northern Mariana Islands",NA,2012,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2012)"
"3939","MP","Northern Mariana Islands",NA,2011,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2011)"
"3940","MP","Northern Mariana Islands",NA,2010,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2010)"
"3941","MP","Northern Mariana Islands",NA,2009,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2009)"
"3942","MP","Northern Mariana Islands",NA,2008,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2008)"
"3943","MP","Northern Mariana Islands",NA,2007,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2007)"
"3944","MP","Northern Mariana Islands",NA,2006,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2006)"
"3945","MP","Northern Mariana Islands",NA,2005,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2005)"
"3946","MP","Northern Mariana Islands",NA,2004,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2004)"
"3947","MP","Northern Mariana Islands",NA,2003,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2003)"
"3948","MP","Northern Mariana Islands",NA,2002,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2002)"
"3949","MP","Northern Mariana Islands",NA,2001,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2001)"
"3950","MP","Northern Mariana Islands",NA,2000,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 2000)"
"3951","MP","Northern Mariana Islands",NA,1999,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1999)"
"3952","MP","Northern Mariana Islands",NA,1998,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1998)"
"3953","MP","Northern Mariana Islands",NA,1997,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1997)"
"3954","MP","Northern Mariana Islands",NA,1996,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1996)"
"3955","MP","Northern Mariana Islands",NA,1995,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1995)"
"3956","MP","Northern Mariana Islands",NA,1994,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1994)"
"3957","MP","Northern Mariana Islands",NA,1993,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1993)"
"3958","MP","Northern Mariana Islands",NA,1992,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1992)"
"3959","MP","Northern Mariana Islands",NA,1991,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1991)"
"3960","MP","Northern Mariana Islands",NA,1990,"MNP","East Asia & Pacific","Low Income",NA,"Others","(MNP, 1990)"
"3961","MR","Mauritania",5197.02886117046,2019,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2019)"
"3962","MR","Mauritania",5042.42318244102,2018,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2018)"
"3963","MR","Mauritania",5077.19547171931,2017,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2017)"
"3964","MR","Mauritania",5045.89430021246,2016,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2016)"
"3965","MR","Mauritania",5127.43608403623,2015,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2015)"
"3966","MR","Mauritania",5008.68570717467,2014,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2014)"
"3967","MR","Mauritania",4946.03868648351,2013,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2013)"
"3968","MR","Mauritania",4891.05870286131,2012,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2012)"
"3969","MR","Mauritania",4822.16635966907,2011,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2011)"
"3970","MR","Mauritania",4767.38418810482,2010,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2010)"
"3971","MR","Mauritania",4783.63572541827,2009,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2009)"
"3972","MR","Mauritania",4919.83892920256,2008,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2008)"
"3973","MR","Mauritania",5080.63793673467,2007,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2007)"
"3974","MR","Mauritania",5333.61496423344,2006,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2006)"
"3975","MR","Mauritania",4638.01211478001,2005,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2005)"
"3976","MR","Mauritania",4395.5219835413,2004,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2004)"
"3977","MR","Mauritania",4317.48922836358,2003,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2003)"
"3978","MR","Mauritania",4152.63484075923,2002,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2002)"
"3979","MR","Mauritania",4210.78614638886,2001,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2001)"
"3980","MR","Mauritania",4361.21019629736,2000,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 2000)"
"3981","MR","Mauritania",4660.66878415281,1999,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1999)"
"3982","MR","Mauritania",4613.2653590302,1998,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1998)"
"3983","MR","Mauritania",4604.14155637032,1997,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1997)"
"3984","MR","Mauritania",4920.8786889153,1996,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1996)"
"3985","MR","Mauritania",4769.41847416714,1995,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1995)"
"3986","MR","Mauritania",4454.84680833008,1994,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1994)"
"3987","MR","Mauritania",4714.614203684,1993,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1993)"
"3988","MR","Mauritania",4569.20765399639,1992,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1992)"
"3989","MR","Mauritania",4602.72504811889,1991,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1991)"
"3990","MR","Mauritania",4640.93461500718,1990,"MRT","Sub-Saharan Africa","Upper middle income","IDA","Others","(MRT, 1990)"
"3991","MT","Malta",43340.1997204138,2019,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2019)"
"3992","MT","Malta",43064.0188476449,2018,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2018)"
"3993","MT","Malta",41554.937907741,2017,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2017)"
"3994","MT","Malta",40112.9294626374,2016,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2016)"
"3995","MT","Malta",38780.607115881,2015,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2015)"
"3996","MT","Malta",35827.2067482218,2014,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2014)"
"3997","MT","Malta",33596.438069223,2013,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2013)"
"3998","MT","Malta",32498.9010753582,2012,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2012)"
"3999","MT","Malta",31901.0819737905,2011,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2011)"
"4000","MT","Malta",31606.9847927568,2010,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2010)"
"4001","MT","Malta",30675.8660140019,2009,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2009)"
"4002","MT","Malta",31688.2604368518,2008,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2008)"
"4003","MT","Malta",30862.303152007,2007,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2007)"
"4004","MT","Malta",29782.846991992,2006,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2006)"
"4005","MT","Malta",29354.7397368716,2005,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2005)"
"4006","MT","Malta",28465.4227240383,2004,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2004)"
"4007","MT","Malta",28530.7391857702,2003,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2003)"
"4008","MT","Malta",28006.5907216345,2002,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2002)"
"4009","MT","Malta",27398.9025085184,2001,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2001)"
"4010","MT","Malta",27438.5488172475,2000,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 2000)"
"4011","MT","Malta",25865.0586175854,1999,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1999)"
"4012","MT","Malta",24846.1269120058,1998,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1998)"
"4013","MT","Malta",23788.8169220987,1997,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1997)"
"4014","MT","Malta",22772.3917902057,1996,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1996)"
"4015","MT","Malta",22088.0501601358,1995,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1995)"
"4016","MT","Malta",20915.9789183345,1994,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1994)"
"4017","MT","Malta",19983.242213453,1993,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1993)"
"4018","MT","Malta",19318.2246460661,1992,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1992)"
"4019","MT","Malta",18643.9745307008,1991,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1991)"
"4020","MT","Malta",18025.5143736943,1990,"MLT","Middle East & North Africa","Low Income",NA,"Others","(MLT, 1990)"
"4021","MU","Mauritius",22989.3416282651,2019,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2019)"
"4022","MU","Mauritius",22208.1896670404,2018,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2018)"
"4023","MU","Mauritius",21415.1161096211,2017,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2017)"
"4024","MU","Mauritius",20646.9330000973,2016,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2016)"
"4025","MU","Mauritius",19897.4753965644,2015,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2015)"
"4026","MU","Mauritius",19240.2247080161,2014,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2014)"
"4027","MU","Mauritius",18579.3741551896,2013,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2013)"
"4028","MU","Mauritius",18014.9911490937,2012,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2012)"
"4029","MU","Mauritius",17454.7800781809,2011,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2011)"
"4030","MU","Mauritius",16797.8172363943,2010,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2010)"
"4031","MU","Mauritius",16131.7069751994,2009,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2009)"
"4032","MU","Mauritius",15655.6043211354,2008,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2008)"
"4033","MU","Mauritius",14909.1708552865,2007,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2007)"
"4034","MU","Mauritius",14165.9544855364,2006,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2006)"
"4035","MU","Mauritius",13571.8356011585,2005,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2005)"
"4036","MU","Mauritius",13413.9932626868,2004,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2004)"
"4037","MU","Mauritius",12938.1526777756,2003,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2003)"
"4038","MU","Mauritius",12303.1068475908,2002,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2002)"
"4039","MU","Mauritius",12191.9274175312,2001,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2001)"
"4040","MU","Mauritius",11890.5886483671,2000,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 2000)"
"4041","MU","Mauritius",11097.6902028741,1999,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1999)"
"4042","MU","Mauritius",10953.6768847833,1998,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1998)"
"4043","MU","Mauritius",10435.7983653154,1997,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1997)"
"4044","MU","Mauritius",9998.61711434942,1996,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1996)"
"4045","MU","Mauritius",9566.82492083429,1995,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1995)"
"4046","MU","Mauritius",9252.7159082195,1994,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1994)"
"4047","MU","Mauritius",9010.48448114771,1993,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1993)"
"4048","MU","Mauritius",8676.97388561326,1992,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1992)"
"4049","MU","Mauritius",8254.31621126342,1991,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1991)"
"4050","MU","Mauritius",7989.52989598513,1990,"MUS","Sub-Saharan Africa","Low Income","IBRD","SIDS","(MUS, 1990)"
"4051","MV","Maldives",18914.3332534306,2019,"MDV","South Asia","High income","IDA","SIDS","(MDV, 2019)"
"4052","MV","Maldives",18508.5147212522,2018,"MDV","South Asia","High income","IDA","SIDS","(MDV, 2018)"
"4053","MV","Maldives",17988.6899992013,2017,"MDV","South Asia","High income","IDA","SIDS","(MDV, 2017)"
"4054","MV","Maldives",17582.6570636888,2016,"MDV","South Asia","High income","IDA","SIDS","(MDV, 2016)"
